Month,Year,Dayweek,Time,Time of day,Day of week,Christmas Period,Easter Period,Time ID
1,2022,Wednesday,18:30,Night,Weekday,No,No,2623
1,2022,Wednesday,18:45,Night,Weekday,No,No,2624
1,2022,Wednesday,20:00,Night,Weekday,No,No,2625
1,2022,Wednesday,21:05,Night,Weekday,No,No,2626
1,2022,Wednesday,22:12,Night,Weekday,No,No,2627
12,2021,Friday,2:00,Night,Weekday,No,No,2628
12,2021,Friday,5:37,Night,Weekday,Yes,No,2629
12,2021,Friday,6:00,Day,Weekday,No,No,2630
12,2021,Friday,7:51,Day,Weekday,No,No,2631
12,2021,Friday,8:09,Day,Weekday,No,No,2632
12,2021,Friday,8:10,Day,Weekday,No,No,2633
12,2021,Friday,11:48,Day,Weekday,Yes,No,2634
12,2021,Friday,12:32,Day,Weekday,No,No,2635
12,2021,Friday,13:31,Day,Weekday,No,No,2636
12,2021,Friday,13:35,Day,Weekday,No,No,2637
12,2021,Friday,13:55,Day,Weekday,No,No,2638
12,2021,Friday,15:10,Day,Weekday,Yes,No,2639
12,2021,Friday,17:00,Day,Weekday,No,No,2640
12,2021,Friday,19:12,Night,Weekend,No,No,2641
12,2021,Friday,19:20,Night,Weekend,No,No,2642
12,2021,Friday,21:00,Night,Weekend,No,No,2643
12,2021,Friday,21:00,Night,Weekend,Yes,No,2644
12,2021,Friday,23:12,Night,Weekend,No,No,2645
12,2021,Monday,5:00,Night,Weekend,No,No,2646
12,2021,Monday,9:30,Day,Weekday,No,No,2647
12,2021,Monday,10:20,Day,Weekday,Yes,No,2648
12,2021,Monday,11:00,Day,Weekday,No,No,2649
12,2021,Monday,14:30,Day,Weekday,No,No,2650
12,2021,Monday,14:42,Day,Weekday,No,No,2651
12,2021,Monday,15:50,Day,Weekday,No,No,2652
12,2021,Monday,19:28,Night,Weekday,No,No,2653
12,2021,Monday,21:10,Night,Weekday,Yes,No,2654
12,2021,Monday,23:16,Night,Weekday,No,No,2655
12,2021,Saturday,4:20,Night,Weekend,No,No,2656
12,2021,Saturday,8:46,Day,Weekend,Yes,No,2657
12,2021,Saturday,10:00,Day,Weekend,No,No,2658
12,2021,Saturday,10:20,Day,Weekend,No,No,2659
12,2021,Saturday,11:02,Day,Weekend,Yes,No,2660
12,2021,Saturday,13:50,Day,Weekend,No,No,2661
12,2021,Saturday,14:40,Day,Weekend,Yes,No,2662
12,2021,Saturday,15:00,Day,Weekend,Yes,No,2663
12,2021,Saturday,16:00,Day,Weekend,Yes,No,2664
12,2021,Saturday,18:25,Night,Weekend,No,No,2665
12,2021,Saturday,21:25,Night,Weekend,Yes,No,2666
12,2021,Saturday,22:00,Night,Weekend,Yes,No,2667
12,2021,Sunday,0:25,Night,Weekend,No,No,2668
12,2021,Sunday,5:00,Night,Weekend,No,No,2669
12,2021,Sunday,6:00,Day,Weekend,No,No,2670
12,2021,Sunday,12:40,Day,Weekend,No,No,2671
12,2021,Sunday,18:45,Night,Weekend,No,No,2672
12,2021,Sunday,19:40,Night,Weekend,No,No,2673
12,2021,Thursday,2:00,Night,Weekday,Yes,No,2674
12,2021,Thursday,10:00,Day,Weekday,No,No,2675
12,2021,Thursday,10:20,Day,Weekday,Yes,No,2676
12,2021,Thursday,10:50,Day,Weekday,Yes,No,2677
12,2021,Thursday,11:31,Day,Weekday,Yes,No,2678
12,2021,Thursday,14:20,Day,Weekday,No,No,2679
12,2021,Thursday,15:40,Day,Weekday,No,No,2680
12,2021,Thursday,16:00,Day,Weekday,No,No,2681
12,2021,Thursday,16:10,Day,Weekday,No,No,2682
12,2021,Thursday,16:37,Day,Weekday,Yes,No,2683
12,2021,Thursday,17:39,Day,Weekday,No,No,2684
12,2021,Thursday,17:40,Day,Weekday,No,No,2685
12,2021,Thursday,19:35,Night,Weekday,Yes,No,2686
12,2021,Thursday,21:20,Night,Weekday,Yes,No,2687
12,2021,Thursday,23:00,Night,Weekday,Yes,No,2688
12,2021,Thursday,23:10,Night,Weekday,Yes,No,2689
12,2021,Tuesday,1:00,Night,Weekday,No,No,2690
12,2021,Tuesday,5:40,Night,Weekday,No,No,2691
12,2021,Tuesday,6:25,Day,Weekday,No,No,2692
12,2021,Tuesday,7:30,Day,Weekday,No,No,2693
12,2021,Tuesday,7:45,Day,Weekday,No,No,2694
12,2021,Tuesday,11:49,Day,Weekday,Yes,No,2695
12,2021,Tuesday,12:19,Day,Weekday,No,No,2696
12,2021,Tuesday,13:00,Day,Weekday,No,No,2697
12,2021,Tuesday,13:07,Day,Weekday,No,No,2698
12,2021,Tuesday,15:00,Day,Weekday,No,No,2699
12,2021,Tuesday,15:56,Day,Weekday,No,No,2700
12,2021,Wednesday,0:00,Night,Weekday,No,No,2701
12,2021,Wednesday,5:42,Night,Weekday,No,No,2702
12,2021,Wednesday,7:30,Day,Weekday,No,No,2703
12,2021,Wednesday,9:07,Day,Weekday,No,No,2704
12,2021,Wednesday,10:30,Day,Weekday,No,No,2705
12,2021,Wednesday,11:50,Day,Weekday,No,No,2706
12,2021,Wednesday,13:20,Day,Weekday,Yes,No,2707
12,2021,Wednesday,13:50,Day,Weekday,No,No,2708
12,2021,Wednesday,14:00,Day,Weekday,Yes,No,2709
12,2021,Wednesday,16:00,Day,Weekday,No,No,2710
12,2021,Wednesday,16:30,Day,Weekday,No,No,2711
12,2021,Wednesday,18:32,Night,Weekday,No,No,2712
12,2021,Wednesday,20:00,Night,Weekday,No,No,2713
12,2021,Wednesday,20:24,Night,Weekday,No,No,2714
12,2021,Wednesday,22:20,Night,Weekday,No,No,2715
11,2021,Friday,1:14,Night,Weekday,No,No,2716
11,2021,Friday,6:40,Day,Weekday,No,No,2717
11,2021,Friday,8:00,Day,Weekday,No,No,2718
11,2021,Friday,12:32,Day,Weekday,No,No,2719
11,2021,Friday,13:00,Day,Weekday,No,No,2720
11,2021,Friday,13:30,Day,Weekday,No,No,2721
11,2021,Friday,13:40,Day,Weekday,No,No,2722
11,2021,Friday,16:00,Day,Weekday,No,No,2723
11,2021,Friday,19:00,Night,Weekend,No,No,2724
11,2021,Friday,20:30,Night,Weekend,No,No,2725
11,2021,Friday,21:05,Night,Weekend,No,No,2726
11,2021,Monday,4:55,Night,Weekend,No,No,2727
11,2021,Monday,5:50,Night,Weekend,No,No,2728
11,2021,Monday,8:20,Day,Weekday,No,No,2729
11,2021,Monday,9:00,Day,Weekday,No,No,2730
11,2021,Monday,10:25,Day,Weekday,No,No,2731
11,2021,Monday,11:54,Day,Weekday,No,No,2732
11,2021,Monday,12:04,Day,Weekday,No,No,2733
11,2021,Monday,12:16,Day,Weekday,No,No,2734
11,2021,Monday,14:10,Day,Weekday,No,No,2735
11,2021,Monday,14:15,Day,Weekday,No,No,2736
11,2021,Monday,15:00,Day,Weekday,No,No,2737
11,2021,Monday,15:20,Day,Weekday,No,No,2738
11,2021,Monday,16:00,Day,Weekday,No,No,2739
11,2021,Monday,17:27,Day,Weekday,No,No,2740
11,2021,Monday,18:00,Night,Weekday,No,No,2741
11,2021,Monday,20:00,Night,Weekday,No,No,2742
11,2021,Saturday,0:37,Night,Weekend,No,No,2743
11,2021,Saturday,4:00,Night,Weekend,No,No,2744
11,2021,Saturday,9:20,Day,Weekend,No,No,2745
11,2021,Saturday,10:35,Day,Weekend,No,No,2746
11,2021,Saturday,11:16,Day,Weekend,No,No,2747
11,2021,Saturday,16:50,Day,Weekend,No,No,2748
11,2021,Saturday,18:00,Night,Weekend,No,No,2749
11,2021,Saturday,20:17,Night,Weekend,No,No,2750
11,2021,Saturday,22:22,Night,Weekend,No,No,2751
11,2021,Sunday,2:34,Night,Weekend,No,No,2752
11,2021,Sunday,5:15,Night,Weekend,No,No,2753
11,2021,Sunday,7:24,Day,Weekend,No,No,2754
11,2021,Sunday,12:20,Day,Weekend,No,No,2755
11,2021,Sunday,18:00,Night,Weekend,No,No,2756
11,2021,Sunday,19:00,Night,Weekend,No,No,2757
11,2021,Sunday,19:39,Night,Weekend,No,No,2758
11,2021,Thursday,8:31,Day,Weekday,No,No,2759
11,2021,Thursday,9:45,Day,Weekday,No,No,2760
11,2021,Thursday,13:10,Day,Weekday,No,No,2761
11,2021,Thursday,13:31,Day,Weekday,No,No,2762
11,2021,Thursday,13:45,Day,Weekday,No,No,2763
11,2021,Thursday,14:30,Day,Weekday,No,No,2764
11,2021,Thursday,14:53,Day,Weekday,No,No,2765
11,2021,Thursday,15:45,Day,Weekday,No,No,2766
11,2021,Thursday,20:00,Night,Weekday,No,No,2767
11,2021,Thursday,20:30,Night,Weekday,No,No,2768
11,2021,Thursday,21:30,Night,Weekday,No,No,2769
11,2021,Thursday,22:00,Night,Weekday,No,No,2770
11,2021,Tuesday,2:55,Night,Weekday,No,No,2771
11,2021,Tuesday,7:15,Day,Weekday,No,No,2772
11,2021,Tuesday,7:25,Day,Weekday,No,No,2773
11,2021,Tuesday,10:08,Day,Weekday,No,No,2774
11,2021,Tuesday,10:10,Day,Weekday,No,No,2775
11,2021,Tuesday,10:21,Day,Weekday,No,No,2776
11,2021,Tuesday,15:00,Day,Weekday,No,No,2777
11,2021,Tuesday,15:20,Day,Weekday,No,No,2778
11,2021,Tuesday,16:20,Day,Weekday,No,No,2779
11,2021,Tuesday,17:00,Day,Weekday,No,No,2780
11,2021,Tuesday,18:00,Night,Weekday,No,No,2781
11,2021,Tuesday,18:55,Night,Weekday,No,No,2782
11,2021,Tuesday,19:00,Night,Weekday,No,No,2783
11,2021,Tuesday,19:20,Night,Weekday,No,No,2784
11,2021,Tuesday,20:00,Night,Weekday,No,No,2785
11,2021,Tuesday,22:30,Night,Weekday,No,No,2786
11,2021,Wednesday,0:00,Night,Weekday,No,No,2787
11,2021,Wednesday,3:15,Night,Weekday,No,No,2788
11,2021,Wednesday,5:00,Night,Weekday,No,No,2789
11,2021,Wednesday,6:15,Day,Weekday,No,No,2790
11,2021,Wednesday,6:35,Day,Weekday,No,No,2791
11,2021,Wednesday,9:23,Day,Weekday,No,No,2792
11,2021,Wednesday,11:00,Day,Weekday,No,No,2793
11,2021,Wednesday,13:00,Day,Weekday,No,No,2794
11,2021,Wednesday,17:15,Day,Weekday,No,No,2795
11,2021,Wednesday,17:40,Day,Weekday,No,No,2796
11,2021,Wednesday,21:29,Night,Weekday,No,No,2797
11,2021,Wednesday,23:36,Night,Weekday,No,No,2798
10,2021,Friday,0:00,Night,Weekday,No,No,2799
10,2021,Friday,3:40,Night,Weekday,No,No,2800
10,2021,Friday,8:45,Day,Weekday,No,No,2801
10,2021,Friday,11:32,Day,Weekday,No,No,2802
10,2021,Friday,12:30,Day,Weekday,No,No,2803
10,2021,Friday,14:00,Day,Weekday,No,No,2804
10,2021,Friday,14:41,Day,Weekday,No,No,2805
10,2021,Friday,15:15,Day,Weekday,No,No,2806
10,2021,Friday,16:40,Day,Weekday,No,No,2807
10,2021,Friday,16:46,Day,Weekday,No,No,2808
10,2021,Friday,17:06,Day,Weekday,No,No,2809
10,2021,Friday,17:24,Day,Weekday,No,No,2810
10,2021,Friday,17:55,Day,Weekday,No,No,2811
10,2021,Friday,21:00,Night,Weekend,No,No,2812
10,2021,Friday,22:00,Night,Weekend,No,No,2813
10,2021,Friday,23:00,Night,Weekend,No,No,2814
10,2021,Friday,23:30,Night,Weekend,No,No,2815
10,2021,Monday,0:00,Night,Weekend,No,No,2816
10,2021,Monday,1:00,Night,Weekend,No,No,2817
10,2021,Monday,8:00,Day,Weekday,No,No,2818
10,2021,Monday,8:30,Day,Weekday,No,No,2819
10,2021,Monday,11:20,Day,Weekday,No,No,2820
10,2021,Monday,12:00,Day,Weekday,No,No,2821
10,2021,Monday,18:58,Night,Weekday,No,No,2822
10,2021,Monday,22:25,Night,Weekday,No,No,2823
10,2021,Saturday,0:15,Night,Weekend,No,No,2824
10,2021,Saturday,1:25,Night,Weekend,No,No,2825
10,2021,Saturday,7:58,Day,Weekend,No,No,2826
10,2021,Saturday,8:00,Day,Weekend,No,No,2827
10,2021,Saturday,9:00,Day,Weekend,No,No,2828
10,2021,Saturday,9:30,Day,Weekend,No,No,2829
10,2021,Saturday,10:00,Day,Weekend,No,No,2830
10,2021,Saturday,11:44,Day,Weekend,No,No,2831
10,2021,Saturday,12:10,Day,Weekend,No,No,2832
10,2021,Saturday,12:50,Day,Weekend,No,No,2833
10,2021,Saturday,13:00,Day,Weekend,No,No,2834
10,2021,Saturday,14:00,Day,Weekend,No,No,2835
10,2021,Saturday,16:00,Day,Weekend,No,No,2836
10,2021,Saturday,16:37,Day,Weekend,No,No,2837
10,2021,Saturday,17:00,Day,Weekend,No,No,2838
10,2021,Saturday,17:16,Day,Weekend,No,No,2839
10,2021,Saturday,18:00,Night,Weekend,No,No,2840
10,2021,Saturday,19:59,Night,Weekend,No,No,2841
10,2021,Saturday,21:00,Night,Weekend,No,No,2842
10,2021,Saturday,22:40,Night,Weekend,No,No,2843
10,2021,Sunday,1:00,Night,Weekend,No,No,2844
10,2021,Sunday,2:10,Night,Weekend,No,No,2845
10,2021,Sunday,2:20,Night,Weekend,No,No,2846
10,2021,Sunday,3:08,Night,Weekend,No,No,2847
10,2021,Sunday,3:14,Night,Weekend,No,No,2848
10,2021,Sunday,6:17,Day,Weekend,No,No,2849
10,2021,Sunday,8:00,Day,Weekend,No,No,2850
10,2021,Sunday,9:00,Day,Weekend,No,No,2851
10,2021,Sunday,10:30,Day,Weekend,No,No,2852
10,2021,Sunday,11:00,Day,Weekend,No,No,2853
10,2021,Sunday,14:30,Day,Weekend,No,No,2854
10,2021,Sunday,16:00,Day,Weekend,No,No,2855
10,2021,Sunday,17:00,Day,Weekend,No,No,2856
10,2021,Sunday,17:28,Day,Weekend,No,No,2857
10,2021,Sunday,18:00,Night,Weekend,No,No,2858
10,2021,Sunday,23:33,Night,Weekend,No,No,2859
10,2021,Thursday,1:00,Night,Weekday,No,No,2860
10,2021,Thursday,5:40,Night,Weekday,No,No,2861
10,2021,Thursday,7:08,Day,Weekday,No,No,2862
10,2021,Thursday,9:05,Day,Weekday,No,No,2863
10,2021,Thursday,11:20,Day,Weekday,No,No,2864
10,2021,Thursday,12:00,Day,Weekday,No,No,2865
10,2021,Thursday,12:35,Day,Weekday,No,No,2866
10,2021,Thursday,13:00,Day,Weekday,No,No,2867
10,2021,Thursday,13:55,Day,Weekday,No,No,2868
10,2021,Thursday,14:16,Day,Weekday,No,No,2869
10,2021,Thursday,15:00,Day,Weekday,No,No,2870
10,2021,Thursday,15:53,Day,Weekday,No,No,2871
10,2021,Thursday,18:00,Night,Weekday,No,No,2872
10,2021,Tuesday,4:00,Night,Weekday,No,No,2873
10,2021,Tuesday,7:42,Day,Weekday,No,No,2874
10,2021,Tuesday,8:23,Day,Weekday,No,No,2875
10,2021,Tuesday,10:30,Day,Weekday,No,No,2876
10,2021,Tuesday,11:45,Day,Weekday,No,No,2877
10,2021,Tuesday,17:05,Day,Weekday,No,No,2878
10,2021,Tuesday,18:00,Night,Weekday,No,No,2879
10,2021,Tuesday,19:14,Night,Weekday,No,No,2880
10,2021,Tuesday,22:16,Night,Weekday,No,No,2881
10,2021,Tuesday,23:10,Night,Weekday,No,No,2882
10,2021,Wednesday,11:00,Day,Weekday,No,No,2883
10,2021,Wednesday,14:00,Day,Weekday,No,No,2884
10,2021,Wednesday,15:32,Day,Weekday,No,No,2885
10,2021,Wednesday,17:00,Day,Weekday,No,No,2886
10,2021,Wednesday,18:00,Night,Weekday,No,No,2887
10,2021,Wednesday,21:15,Night,Weekday,No,No,2888
10,2021,Wednesday,21:40,Night,Weekday,No,No,2889
9,2021,Friday,11:16,Day,Weekday,No,No,2890
9,2021,Friday,13:23,Day,Weekday,No,No,2891
9,2021,Friday,13:45,Day,Weekday,No,No,2892
9,2021,Friday,14:30,Day,Weekday,No,No,2893
9,2021,Friday,14:45,Day,Weekday,No,No,2894
9,2021,Friday,15:10,Day,Weekday,No,No,2895
9,2021,Friday,22:44,Night,Weekend,No,No,2896
9,2021,Friday,23:00,Night,Weekend,No,No,2897
9,2021,Monday,7:15,Day,Weekday,No,No,2898
9,2021,Saturday,2:00,Night,Weekend,No,No,2899
9,2021,Saturday,4:00,Night,Weekend,No,No,2900
9,2021,Saturday,5:15,Night,Weekend,No,No,2901
9,2021,Saturday,6:00,Day,Weekend,No,No,2902
9,2021,Saturday,8:05,Day,Weekend,No,No,2903
9,2021,Saturday,8:30,Day,Weekend,No,No,2904
9,2021,Saturday,9:45,Day,Weekend,No,No,2905
9,2021,Saturday,10:19,Day,Weekend,No,No,2906
9,2021,Saturday,11:00,Day,Weekend,No,No,2907
9,2021,Saturday,11:15,Day,Weekend,No,No,2908
9,2021,Saturday,13:00,Day,Weekend,No,No,2909
9,2021,Saturday,14:50,Day,Weekend,No,No,2910
9,2021,Saturday,19:10,Night,Weekend,No,No,2911
9,2021,Saturday,22:25,Night,Weekend,No,No,2912
9,2021,Saturday,23:55,Night,Weekend,No,No,2913
9,2021,Sunday,0:30,Night,Weekend,No,No,2914
9,2021,Sunday,8:25,Day,Weekend,No,No,2915
9,2021,Sunday,10:32,Day,Weekend,No,No,2916
9,2021,Sunday,10:52,Day,Weekend,No,No,2917
9,2021,Sunday,11:00,Day,Weekend,No,No,2918
9,2021,Sunday,13:00,Day,Weekend,No,No,2919
9,2021,Sunday,14:20,Day,Weekend,No,No,2920
9,2021,Sunday,16:00,Day,Weekend,No,No,2921
9,2021,Sunday,16:09,Day,Weekend,No,No,2922
9,2021,Sunday,21:00,Night,Weekend,No,No,2923
9,2021,Thursday,5:45,Night,Weekday,No,No,2924
9,2021,Thursday,5:55,Night,Weekday,No,No,2925
9,2021,Thursday,6:23,Day,Weekday,No,No,2926
9,2021,Thursday,7:27,Day,Weekday,No,No,2927
9,2021,Thursday,9:00,Day,Weekday,No,No,2928
9,2021,Thursday,9:48,Day,Weekday,No,No,2929
9,2021,Thursday,11:50,Day,Weekday,No,No,2930
9,2021,Thursday,13:00,Day,Weekday,No,No,2931
9,2021,Thursday,13:16,Day,Weekday,No,No,2932
9,2021,Thursday,13:40,Day,Weekday,No,No,2933
9,2021,Thursday,14:30,Day,Weekday,No,No,2934
9,2021,Thursday,16:40,Day,Weekday,No,No,2935
9,2021,Thursday,17:00,Day,Weekday,No,No,2936
9,2021,Thursday,19:00,Night,Weekday,No,No,2937
9,2021,Thursday,19:25,Night,Weekday,No,No,2938
9,2021,Thursday,21:00,Night,Weekday,No,No,2939
9,2021,Thursday,22:01,Night,Weekday,No,No,2940
9,2021,Tuesday,8:00,Day,Weekday,No,No,2941
9,2021,Tuesday,8:32,Day,Weekday,No,No,2942
9,2021,Tuesday,12:30,Day,Weekday,No,No,2943
9,2021,Tuesday,12:58,Day,Weekday,No,No,2944
9,2021,Tuesday,13:15,Day,Weekday,No,No,2945
9,2021,Tuesday,14:45,Day,Weekday,No,No,2946
9,2021,Tuesday,21:50,Night,Weekday,No,No,2947
9,2021,Wednesday,6:13,Day,Weekday,No,No,2948
9,2021,Wednesday,7:00,Day,Weekday,No,No,2949
9,2021,Wednesday,8:06,Day,Weekday,No,No,2950
9,2021,Wednesday,9:30,Day,Weekday,No,No,2951
9,2021,Wednesday,11:33,Day,Weekday,No,No,2952
9,2021,Wednesday,14:46,Day,Weekday,No,No,2953
9,2021,Wednesday,15:00,Day,Weekday,No,No,2954
9,2021,Wednesday,15:33,Day,Weekday,No,No,2955
9,2021,Wednesday,20:00,Night,Weekday,No,No,2956
9,2021,Wednesday,23:00,Night,Weekday,No,No,2957
8,2021,Friday,3:30,Night,Weekday,No,No,2958
8,2021,Friday,6:00,Day,Weekday,No,No,2959
8,2021,Friday,9:56,Day,Weekday,No,No,2960
8,2021,Friday,10:15,Day,Weekday,No,No,2961
8,2021,Friday,14:00,Day,Weekday,No,No,2962
8,2021,Friday,14:30,Day,Weekday,No,No,2963
8,2021,Friday,15:20,Day,Weekday,No,No,2964
8,2021,Friday,15:30,Day,Weekday,No,No,2965
8,2021,Friday,18:01,Night,Weekend,No,No,2966
8,2021,Friday,18:27,Night,Weekend,No,No,2967
8,2021,Friday,20:50,Night,Weekend,No,No,2968
8,2021,Monday,4:00,Night,Weekend,No,No,2969
8,2021,Monday,8:00,Day,Weekday,No,No,2970
8,2021,Monday,10:00,Day,Weekday,No,No,2971
8,2021,Monday,10:44,Day,Weekday,No,No,2972
8,2021,Monday,11:46,Day,Weekday,No,No,2973
8,2021,Monday,12:00,Day,Weekday,No,No,2974
8,2021,Monday,14:33,Day,Weekday,No,No,2975
8,2021,Monday,16:00,Day,Weekday,No,No,2976
8,2021,Monday,20:00,Night,Weekday,No,No,2977
8,2021,Saturday,0:05,Night,Weekend,No,No,2978
8,2021,Saturday,4:45,Night,Weekend,No,No,2979
8,2021,Saturday,11:00,Day,Weekend,No,No,2980
8,2021,Saturday,12:00,Day,Weekend,No,No,2981
8,2021,Saturday,15:25,Day,Weekend,No,No,2982
8,2021,Saturday,18:00,Night,Weekend,No,No,2983
8,2021,Saturday,19:05,Night,Weekend,No,No,2984
8,2021,Saturday,19:14,Night,Weekend,No,No,2985
8,2021,Saturday,19:18,Night,Weekend,No,No,2986
8,2021,Saturday,23:00,Night,Weekend,No,No,2987
8,2021,Sunday,1:00,Night,Weekend,No,No,2988
8,2021,Sunday,1:30,Night,Weekend,No,No,2989
8,2021,Sunday,5:00,Night,Weekend,No,No,2990
8,2021,Sunday,5:50,Night,Weekend,No,No,2991
8,2021,Sunday,11:37,Day,Weekend,No,No,2992
8,2021,Sunday,12:00,Day,Weekend,No,No,2993
8,2021,Sunday,14:00,Day,Weekend,No,No,2994
8,2021,Sunday,17:00,Day,Weekend,No,No,2995
8,2021,Thursday,11:00,Day,Weekday,No,No,2996
8,2021,Thursday,12:00,Day,Weekday,No,No,2997
8,2021,Thursday,14:05,Day,Weekday,No,No,2998
8,2021,Thursday,15:52,Day,Weekday,No,No,2999
8,2021,Thursday,18:00,Night,Weekday,No,No,3000
8,2021,Thursday,18:20,Night,Weekday,No,No,3001
8,2021,Thursday,19:00,Night,Weekday,No,No,3002
8,2021,Tuesday,3:00,Night,Weekday,No,No,3003
8,2021,Tuesday,5:12,Night,Weekday,No,No,3004
8,2021,Tuesday,6:00,Day,Weekday,No,No,3005
8,2021,Tuesday,9:10,Day,Weekday,No,No,3006
8,2021,Tuesday,11:37,Day,Weekday,No,No,3007
8,2021,Tuesday,16:11,Day,Weekday,No,No,3008
8,2021,Tuesday,17:37,Day,Weekday,No,No,3009
8,2021,Wednesday,5:55,Night,Weekday,No,No,3010
8,2021,Wednesday,6:00,Day,Weekday,No,No,3011
8,2021,Wednesday,11:00,Day,Weekday,No,No,3012
8,2021,Wednesday,13:35,Day,Weekday,No,No,3013
8,2021,Wednesday,13:40,Day,Weekday,No,No,3014
8,2021,Wednesday,15:48,Day,Weekday,No,No,3015
8,2021,Wednesday,16:05,Day,Weekday,No,No,3016
8,2021,Wednesday,22:20,Night,Weekday,No,No,3017
7,2021,Friday,4:30,Night,Weekday,No,No,3018
7,2021,Friday,10:00,Day,Weekday,No,No,3019
7,2021,Friday,14:00,Day,Weekday,No,No,3020
7,2021,Friday,15:00,Day,Weekday,No,No,3021
7,2021,Friday,15:30,Day,Weekday,No,No,3022
7,2021,Friday,16:00,Day,Weekday,No,No,3023
7,2021,Friday,16:15,Day,Weekday,No,No,3024
7,2021,Friday,16:50,Day,Weekday,No,No,3025
7,2021,Friday,17:04,Day,Weekday,No,No,3026
7,2021,Friday,17:40,Day,Weekday,No,No,3027
7,2021,Friday,18:00,Night,Weekend,No,No,3028
7,2021,Friday,18:10,Night,Weekend,No,No,3029
7,2021,Friday,20:00,Night,Weekend,No,No,3030
7,2021,Friday,20:14,Night,Weekend,No,No,3031
7,2021,Friday,21:55,Night,Weekend,No,No,3032
7,2021,Friday,22:00,Night,Weekend,No,No,3033
7,2021,Friday,23:00,Night,Weekend,No,No,3034
7,2021,Monday,3:14,Night,Weekend,No,No,3035
7,2021,Monday,9:17,Day,Weekday,No,No,3036
7,2021,Monday,9:38,Day,Weekday,No,No,3037
7,2021,Monday,13:55,Day,Weekday,No,No,3038
7,2021,Monday,14:08,Day,Weekday,No,No,3039
7,2021,Monday,16:00,Day,Weekday,No,No,3040
7,2021,Monday,16:15,Day,Weekday,No,No,3041
7,2021,Monday,17:00,Day,Weekday,No,No,3042
7,2021,Monday,20:55,Night,Weekday,No,No,3043
7,2021,Monday,22:32,Night,Weekday,No,No,3044
7,2021,Saturday,1:59,Night,Weekend,No,No,3045
7,2021,Saturday,2:00,Night,Weekend,No,No,3046
7,2021,Saturday,2:30,Night,Weekend,No,No,3047
7,2021,Saturday,5:00,Night,Weekend,No,No,3048
7,2021,Saturday,7:00,Day,Weekend,No,No,3049
7,2021,Saturday,7:09,Day,Weekend,No,No,3050
7,2021,Saturday,7:37,Day,Weekend,No,No,3051
7,2021,Saturday,8:15,Day,Weekend,No,No,3052
7,2021,Saturday,10:04,Day,Weekend,No,No,3053
7,2021,Saturday,11:00,Day,Weekend,No,No,3054
7,2021,Saturday,13:29,Day,Weekend,No,No,3055
7,2021,Saturday,16:10,Day,Weekend,No,No,3056
7,2021,Saturday,17:10,Day,Weekend,No,No,3057
7,2021,Saturday,17:34,Day,Weekend,No,No,3058
7,2021,Saturday,19:00,Night,Weekend,No,No,3059
7,2021,Saturday,20:00,Night,Weekend,No,No,3060
7,2021,Saturday,22:00,Night,Weekend,No,No,3061
7,2021,Saturday,23:00,Night,Weekend,No,No,3062
7,2021,Sunday,1:10,Night,Weekend,No,No,3063
7,2021,Sunday,1:23,Night,Weekend,No,No,3064
7,2021,Sunday,3:57,Night,Weekend,No,No,3065
7,2021,Sunday,4:00,Night,Weekend,No,No,3066
7,2021,Sunday,10:00,Day,Weekend,No,No,3067
7,2021,Sunday,11:12,Day,Weekend,No,No,3068
7,2021,Sunday,18:48,Night,Weekend,No,No,3069
7,2021,Sunday,19:00,Night,Weekend,No,No,3070
7,2021,Thursday,1:40,Night,Weekday,No,No,3071
7,2021,Thursday,3:00,Night,Weekday,No,No,3072
7,2021,Thursday,7:00,Day,Weekday,No,No,3073
7,2021,Thursday,8:24,Day,Weekday,No,No,3074
7,2021,Thursday,9:35,Day,Weekday,No,No,3075
7,2021,Thursday,10:00,Day,Weekday,No,No,3076
7,2021,Thursday,10:40,Day,Weekday,No,No,3077
7,2021,Thursday,14:20,Day,Weekday,No,No,3078
7,2021,Thursday,15:30,Day,Weekday,No,No,3079
7,2021,Thursday,16:02,Day,Weekday,No,No,3080
7,2021,Thursday,17:30,Day,Weekday,No,No,3081
7,2021,Thursday,20:48,Night,Weekday,No,No,3082
7,2021,Thursday,21:41,Night,Weekday,No,No,3083
7,2021,Tuesday,0:50,Night,Weekday,No,No,3084
7,2021,Tuesday,2:20,Night,Weekday,No,No,3085
7,2021,Tuesday,4:00,Night,Weekday,No,No,3086
7,2021,Tuesday,6:50,Day,Weekday,No,No,3087
7,2021,Tuesday,12:00,Day,Weekday,No,No,3088
7,2021,Tuesday,12:20,Day,Weekday,No,No,3089
7,2021,Tuesday,21:00,Night,Weekday,No,No,3090
7,2021,Tuesday,22:15,Night,Weekday,No,No,3091
7,2021,Wednesday,1:19,Night,Weekday,No,No,3092
7,2021,Wednesday,5:14,Night,Weekday,No,No,3093
7,2021,Wednesday,6:00,Day,Weekday,No,No,3094
7,2021,Wednesday,6:35,Day,Weekday,No,No,3095
7,2021,Wednesday,10:41,Day,Weekday,No,No,3096
7,2021,Wednesday,11:20,Day,Weekday,No,No,3097
7,2021,Wednesday,11:34,Day,Weekday,No,No,3098
7,2021,Wednesday,15:00,Day,Weekday,No,No,3099
7,2021,Wednesday,15:18,Day,Weekday,No,No,3100
7,2021,Wednesday,15:40,Day,Weekday,No,No,3101
